,timestampe,tweet_id,tweet_text
160,2020-09-24 20:06:00,1309222572957949952,Florida — I'm counting on you to vote and help us win the battle for the soul of this nation. Ballots are being sent out today across the state — head to https://t.co/uAcduFyKm5 to request yours.
161,2020-09-24 16:10:00,1309163181605113857,"We are a more just, more equal nation because of Justice Ginsburg. Now it’s up to all of us to carry on her fight. https://t.co/kFJygqQN0t"
162,2020-09-24 03:05:00,1308965630104616961,"Even amidst the profound grief &amp; anger today's decision generated, violence is never &amp; can never be the answer. Those who engage in it must be held accountable. Jill &amp; I are keeping the officers shot tonight in Louisville in our prayers. We wish them both a swift &amp; full recovery."
163,2020-09-24 02:40:00,1308959338384384002,"The 200,000 people we've lost to COVID-19 weren't nobodies, Mr. President.

They were our parents and grandparents, sons and daughters, friends and co-workers.

They were Americans. https://t.co/EcdaEiwgUS"
164,2020-09-24 02:20:00,1308954305278468096,"As Juan Guaidó speaks about the Venezuelan humanitarian crisis and the crimes against humanity perpetrated by Maduro, I reaffirm my commitment to stand with the Venezuelan people.

A Biden-Harris administration will always champion democracy and human rights around the world. https://t.co/N2uhrYOBcx"
165,2020-09-24 02:07:00,1308951033826160641,"We must continue to speak Breonna Taylor’s name, support her family still in grieving, and never give up on ensuring the full promise of America for every American. https://t.co/KJU21tQq4B"
166,2020-09-23 16:57:21,1308812711652802563,"To build our nation back better than before, we have to advance racial equity across the American economy. I’m in Charlotte, North Carolina, with @CP3 to discuss how we’ll get it done. Tune in. https://t.co/sSA8GZqX5J"
167,2020-09-23 16:20:00,1308803310464376833,"Asking for money isn’t my favorite part of running for president. But we’re coming up on our final end-of-quarter deadline of the campaign and need your help to hit our goal.

If you’re able, please chip in today: https://t.co/H1rd6fUATL"
168,2020-09-23 15:25:00,1308789469131075591,"This is our moment to tackle systemic racism head-on and build a nation true to our founding ideals. A nation where all men and women are not only created equal — but treated equally. 

Here's how we'll advance racial economic equity: https://t.co/Tjgyn1gR2V"
169,2020-09-23 14:04:00,1308769085170229250,"I’ve dealt with guys like Donald Trump my whole life.

Guys who look down on you because they’ve got a lot of money.

Guys who think they’re better than you.

Guys who inherited everything they ever got in life — and then squandered it. https://t.co/o4q5M6VuJC"
170,2020-09-23 01:35:00,1308580592938778624,"We can’t let 2016 repeat itself. There’s simply too much on the line for anyone to sit this election out.

Get registered to vote today: https://t.co/eoxT07d7QB

#NationalVoterRegistrationDay https://t.co/teVRgVxeeJ"
171,2020-09-23 00:10:00,1308559201958985729,"Cindy — I'm deeply honored to have your support and your friendship. This election is bigger than any one political party. It requires all of us to come together as one America to restore the soul of the nation. Together, we'll get it done. https://t.co/Cwv27QuNVo"
172,2020-09-23 00:03:06,1308557465764507652,"To celebrate #NationalVoterRegistrationDay, we're hosting a virtual rally with @cristela9, @theebillyporter, @chloexhalle, and more! Tune in now — and make sure to register to vote at https://t.co/eoxT07uII9. https://t.co/nUjEE6Gi9L"
173,2020-09-22 23:39:00,1308551400473817088,"We have the power to write the future we want for our country — and it starts at the ballot box. 

Register to vote today and let’s change the course of history, together. #NationalVoterRegistrationDay https://t.co/eoxT07uII9"
174,2020-09-22 23:16:32,1308545746971570177,"RT @TeamJoe: Join us TONIGHT at 8:00 PM ET for our #NationalVoterRegistrationDay Rally!

To get ready for the event, tell us why voting is…"
175,2020-09-22 23:00:01,1308541590382682113,"Let me be very clear, @realDonaldTrump: Not a single one of the 200,000 Americans we've lost to this virus was a ""nobody."" https://t.co/0Inut60nCP"
176,2020-09-22 20:16:00,1308500313909997568,"The last four years come down to the next 42 days. This is our moment — and if you vote, we’ll win.

Head to https://t.co/eoxT07d7QB and get registered today. #NationalVoterRegistrationDay https://t.co/jsFBz2NkXN"
177,2020-09-22 19:30:00,1308488739509866496,"Donald Trump sees the world from Park Avenue.

I see the world from where I grew up: Scranton, Pennsylvania."
178,2020-09-22 18:34:00,1308474645000138758,It didn’t have to be this bad. https://t.co/R2WqNeauiu
179,2020-09-22 17:01:00,1308451240838344706,"200,000 Americans have died from this virus.

It’s a staggering number that’s hard to wrap your head around. But behind every COVID-19 death is a family and community that will never again be the same.

There’s a devastating human toll to this pandemic — and we can’t forget that."
180,2020-09-22 15:09:00,1308423054834401281,"While other nations worked around the clock to get this virus under control, our president was too busy tweeting and golfing.

Now, nearly 200,000 Americans have died.

It didn’t have to happen this way. https://t.co/RqdLtARlRW"
181,2020-09-22 13:17:00,1308394869153361926,"Today, we'll pass another grim milestone in this pandemic: 200,000 American lives lost.

Jill and I are keeping everyone who's hurting in our prayers. No words can numb your pain, but know the nation grieves with you.

Today is dark, but we will overcome this. Keep the faith."
182,2020-09-22 00:45:00,1308205622039437312,"Donald Trump ran for office saying he would represent the forgotten men and women of this country — and as soon as he got in office, he forgot about us."
183,2020-09-22 00:05:00,1308195555940749316,"When the virus came, President Trump wasn’t thinking about you, he was thinking about his own reelection.

It’s how Trump looks at the world: It’s always about him, never about us.

You deserve a president who will put you first."
184,2020-09-21 23:32:00,1308187250883284994,"Thank you for the warm welcome, Manitowoc! With the help of companies like Wisconsin Aluminum Foundry, we're going to revitalize American manufacturing and make sure the future is made here in America. https://t.co/G2IPTLrhHZ"
185,2020-09-21 19:25:49,1308125298836172800,"In this moment, we're facing both a public health crisis and an economic crisis because Donald Trump failed to do his job. I'm in Manitowoc, Wisconsin, to discuss what I'll do to get our nation back on track. Tune in. https://t.co/kMjzL2GAi7"
186,2020-09-21 14:30:00,1308050854352695296,"If this reporting is true, this complaint is deeply concerning and needs to be independently investigated immediately. These women are entitled to be treated with dignity and respect. Practices like this would end in a Biden Administration. https://t.co/Yrf3qW5f7E"
187,2020-09-21 00:00:00,1307831910089990144,Let me be clear: LGBTQ+ rights are human rights — and “LGBT-free zones” have no place in the European Union or anywhere in the world. https://t.co/zc8YvSq6iN
188,2020-09-20 23:34:00,1307825366396891136,"Justice Ruth Bader Ginsburg was proof that courage, conviction, and moral clarity can change not just the law — but also the world. https://t.co/G50Y2KBtWL"
189,2020-09-20 22:17:23,1307806086662156288,"On the third anniversary of Hurricane Maria, it’s not enough to just remember the devastation wrought by the storm. We must act to ensure nothing like it ever happens again and to ensure Puerto Rico gets the full dignity and respect it deserves. https://t.co/2zOkcVkYEz"
190,2020-09-20 22:17:23,1307806085680594944,"En el tercer aniversario del huracán María, no es suficiente recordar la devastación provocada por la tormenta. Debemos actuar para asegurarnos de que nada como esto vuelva a suceder y asegurar que Puerto Rico reciba la dignidad y el respeto que se merece. https://t.co/x0Hvmq7Qnz"
191,2020-09-20 20:16:00,1307775538237333504,Our frontline workers have sacrificed so much during this pandemic — the least President Trump could do is tell them the truth. https://t.co/TuLCCfnRHx
192,2020-09-20 19:13:26,1307759792220524544,"RT @TeamJoe: We’re 44 days away from election day, and we have to organize and mobilize folks like never before. 

Sign up to join our week…"
193,2020-09-20 18:41:31,1307751763114557440,Tune in as I deliver remarks on the passing of Justice Ruth Bader Ginsburg and the future of the Supreme Court. https://t.co/i9CleOZIol
194,2020-09-20 18:22:52,1307747067960258560,Tune in as I deliver remarks on the passing of Justice Ruth Bader Ginsburg and the future of the Supreme Court. https://t.co/hXc7OOykxh
195,2020-09-20 17:00:01,1307726217257259009,Honor and decency are on the ballot this November. https://t.co/pWmWySJAs5
196,2020-09-20 15:31:00,1307703815630540802,"It was my honor to preside over Justice Ginsburg’s confirmation hearings, and to support her accession to the Supreme Court. Her opinions, and her dissents, will shape the basis of our law for generations to come — and we’ll be a more just and equal nation because of it. https://t.co/SmZD2KyyyG"
197,2020-09-20 01:29:00,1307491919384260609,I’m Joe Biden and I approve this message. https://t.co/TuRZXPE5xK
198,2020-09-19 23:10:00,1307456938716749825,We must win.
199,2020-09-19 22:25:00,1307445614184198151,"The Supreme Court is on the ballot. And the outcome will impact everything from health care to civil rights — affecting generations to come. 

Vote. Our future depends on it. https://t.co/Hy8C4mIL2M"
200,2020-09-19 21:01:00,1307424474938122245,"Justice Ruth Bader Ginsburg fought for all of us. She was a giant of the Court and unflinching in her pursuit of equal justice under the law. Because of her life’s work, we are closer to that more perfect union we’ve always strived to be. https://t.co/o30ZCuj10G"
201,2020-09-19 19:10:00,1307396540932280320,Justice Ruth Bader Ginsburg inspired us all. https://t.co/vQQiB1oQ2J
202,2020-09-19 02:38:00,1307146895802785792,"Let me be clear: The voters should pick a President, and that President should select a successor to Justice Ginsburg."
203,2020-09-19 02:33:00,1307145637595459587,"Ruth Bader Ginsburg stood for all of us. She was an American hero, a giant of legal doctrine, and a relentless voice in the pursuit of that highest American ideal: Equal Justice Under Law. May her memory be a blessing to all people who cherish our Constitution and its promise."
